VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,NUMBER_OF_AUTHORS,IS_BUGGY,
0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,64,160,64,40.0,32,16,40.0,128,64,32.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,60,29,15.0,2,1,15.0,58,29,14.5,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,64,130,64,32.5,2,1,32.5,128,64,32.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,80,37,20.0,6,3,20.0,74,37,18.5,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,68,158,68,39.5,22,11,39.5,136,68,34.0,0,4,2,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,154,330,153,55.0,22,9,55.0,308,153,51.333333333333336,0,6,2,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,72,146,72,36.5,2,1,36.5,144,72,36.0,0,4,2,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,385,800,364,66.66666666666667,30,8,66.66666666666667,770,364,64.16666666666667,0,12,3,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,156,76,39.0,4,2,39.0,152,76,38.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,159,326,158,54.333333333333336,8,2,54.333333333333336,318,158,53.0,0,6,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,737,1772,736,295.3333333333333,298,144,295.3333333333333,1474,736,245.66666666666666,0,6,2,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,152,74,38.0,4,2,38.0,148,74,37.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,94,194,93,32.333333333333336,6,2,32.333333333333336,188,93,31.333333333333332,0,6,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,44,22,22.0,0,0,22.0,44,22,22.0,0,2,1,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,427,878,426,146.33333333333334,24,10,146.33333333333334,854,426,142.33333333333334,0,6,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,124,62,62.0,0,0,62.0,124,62,62.0,0,2,1,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,58,118,58,29.5,2,1,29.5,116,58,29.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,91,192,91,48.0,10,5,48.0,182,91,45.5,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,56,27,14.0,2,1,14.0,54,27,13.5,0,4,2,False
