@relation OPENJPA_TRAINING_16.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
79,161,81,40.25,82,74,40.25,83,74,20.75,0,4,1,False
56,113,57,22.6,57,52,22.6,58,52,11.6,0,5,1,False
36,72,36,18.0,36,32,18.0,36,32,9.0,0,4,1,False
46,88,46,22.0,42,41,22.0,46,41,11.5,0,4,1,False
48,92,48,23.0,44,43,23.0,48,43,12.0,0,4,1,False
1455,2839,1465,405.57142857142856,1384,1336,405.57142857142856,1475,1336,210.71428571428572,0,7,2,False
529,1059,537,151.28571428571428,530,492,151.28571428571428,547,492,78.14285714285714,0,7,2,False
138,277,138,69.25,139,135,69.25,138,135,34.5,0,4,1,False
529,1037,530,207.4,508,498,207.4,531,498,106.2,0,5,1,False
72,144,72,36.0,72,69,36.0,72,69,18.0,0,4,1,False
24,46,24,11.5,22,20,11.5,24,20,6.0,0,4,1,False
72,144,72,36.0,72,69,36.0,72,69,18.0,0,4,1,False
1067,2216,1081,246.22222222222223,1149,1024,246.22222222222223,1117,1024,124.11111111111111,0,9,4,False
3525,7012,3542,412.47058823529414,3487,3202,412.47058823529414,3637,3202,213.94117647058823,0,17,4,True
254,525,257,105.0,271,247,105.0,260,247,52.0,0,5,2,False
91,179,91,44.75,88,87,44.75,91,87,22.75,0,4,1,False
281,563,282,140.75,282,277,140.75,283,277,70.75,0,4,1,False
81,161,81,40.25,80,77,40.25,81,77,20.25,0,4,1,False
67,132,67,33.0,65,63,33.0,67,63,16.75,0,4,1,False
70,142,70,35.5,72,67,35.5,70,67,17.5,0,4,1,False
34,67,34,16.75,33,31,16.75,34,31,8.5,0,4,1,False
69,137,70,27.4,68,63,27.4,71,63,14.2,0,5,1,False
33,66,33,16.5,33,30,16.5,33,30,8.25,0,4,1,False
50,100,50,25.0,50,47,25.0,50,47,12.5,0,4,1,False
35,69,35,17.25,34,32,17.25,35,32,8.75,0,4,1,False
35,69,35,17.25,34,32,17.25,35,32,8.75,0,4,1,False
34,67,34,16.75,33,31,16.75,34,31,8.5,0,4,1,False
45,90,45,22.5,45,42,22.5,45,42,11.25,0,4,1,False
70,147,70,36.75,77,67,36.75,70,67,17.5,0,4,1,False
39,77,40,19.25,38,35,19.25,41,35,10.25,0,4,1,False
40,81,40,20.25,41,37,20.25,40,37,10.0,0,4,1,False
271,572,281,95.33333333333333,301,255,95.33333333333333,291,255,48.5,0,6,1,False
36,70,36,17.5,34,33,17.5,36,33,9.0,0,4,1,False
185,358,185,89.5,173,164,89.5,185,164,46.25,0,4,1,False
583,1153,588,192.16666666666666,570,553,192.16666666666666,593,553,98.83333333333333,0,6,1,False
28,55,28,13.75,27,25,13.75,28,25,7.0,0,4,1,False
35,69,35,17.25,34,32,17.25,35,32,8.75,0,4,1,False
104,218,108,43.6,114,103,43.6,112,103,22.4,0,5,1,False
110,222,112,44.4,112,103,44.4,114,103,22.8,0,5,1,True
34,66,34,16.5,32,30,16.5,34,30,8.5,0,4,1,False
40,82,40,20.5,42,37,20.5,40,37,10.0,0,4,1,False
34,66,34,16.5,32,31,16.5,34,31,8.5,0,4,1,False
183,372,187,74.4,189,175,74.4,191,175,38.2,0,5,1,False
221,442,225,88.4,221,212,88.4,229,212,45.8,0,5,1,False
57,135,65,33.75,78,52,33.75,73,52,18.25,0,4,1,False
59,129,63,25.8,70,55,25.8,67,55,13.4,0,5,1,False
61,144,66,28.8,83,61,28.8,71,61,14.2,0,5,2,False
35,69,35,17.25,34,32,17.25,35,32,8.75,0,4,1,False
888,1857,940,232.125,969,869,232.125,996,869,124.5,0,8,2,True
153,320,157,64.0,167,147,64.0,161,147,32.2,0,5,1,False
126,251,126,62.75,125,121,62.75,126,121,31.5,0,4,1,False
29,57,29,14.25,28,26,14.25,29,26,7.25,0,4,1,False
653,1312,666,187.42857142857142,659,612,187.42857142857142,681,612,97.28571428571429,0,7,2,True
109,217,109,54.25,108,105,54.25,109,105,27.25,0,4,1,False
79,158,80,31.6,78,75,31.6,80,75,16.0,0,5,1,False
315,637,315,127.4,322,299,127.4,315,299,63.0,0,5,2,True
169,345,169,57.5,176,154,57.5,171,154,28.5,0,6,2,False
196,386,193,77.2,190,188,77.2,196,188,39.2,0,5,2,False
330,668,335,111.33333333333333,338,317,111.33333333333333,340,317,56.666666666666664,0,6,2,False
501,993,502,248.25,492,474,248.25,503,474,125.75,0,4,1,True
35,69,35,17.25,34,32,17.25,35,32,8.75,0,4,1,False
38,76,38,19.0,38,35,19.0,38,35,9.5,0,4,1,True
136,288,143,36.0,152,129,36.0,150,129,18.75,0,8,2,False
656,1358,665,339.5,702,652,339.5,674,652,168.5,0,4,1,True
101,203,101,50.75,102,97,50.75,101,97,25.25,0,4,1,False
4793,9834,4980,819.5,5041,4565,819.5,5179,4565,431.5833333333333,0,12,3,True
75,149,75,37.25,74,71,37.25,75,71,18.75,0,4,1,False
42,85,42,21.25,43,39,21.25,42,39,10.5,0,4,1,False
1345,2987,1496,426.7142857142857,1642,1333,426.7142857142857,1647,1333,235.28571428571428,0,7,3,True
193,407,205,81.4,214,187,81.4,217,187,43.4,0,5,1,False
182,383,193,76.6,201,176,76.6,204,176,40.8,0,5,1,False
470,1022,495,127.75,552,447,127.75,554,447,69.25,0,8,3,True
653,1444,723,288.8,790,649,288.8,792,649,158.4,0,5,1,False
434,944,473,188.8,509,429,188.8,511,429,102.2,0,5,1,False
131,269,136,53.8,138,125,53.8,141,125,28.2,0,5,1,False
199,403,199,67.16666666666667,204,194,67.16666666666667,199,194,33.166666666666664,0,6,3,False
811,1615,822,161.5,804,768,161.5,833,768,83.3,0,10,4,True
40,80,40,20.0,40,37,20.0,40,37,10.0,0,4,1,False
186,366,191,52.285714285714285,180,173,52.285714285714285,196,173,28.0,0,7,2,False
917,1861,930,232.625,944,901,232.625,945,901,118.125,0,8,3,True
590,1179,591,196.5,588,583,196.5,591,583,98.5,0,6,2,False
82,167,84,41.75,84,79,41.75,85,79,21.25,0,4,1,False
80,161,81,40.25,81,76,40.25,82,76,20.5,0,4,1,False
70,143,72,35.75,72,67,35.75,73,67,18.25,0,4,1,False
86,175,88,43.75,88,83,43.75,89,83,22.25,0,4,1,False
75,153,77,38.25,77,71,38.25,78,71,19.5,0,4,1,False
740,1441,665,205.85714285714286,701,627,205.85714285714286,756,627,108.0,0,7,2,True
88,180,90,45.0,92,85,45.0,92,85,23.0,0,4,1,False
348,702,357,117.0,354,328,117.0,366,328,61.0,0,6,2,False
326,716,316,79.55555555555556,390,312,79.55555555555556,352,312,39.111111111111114,0,9,3,True
698,1392,436,139.2,694,410,139.2,708,410,70.8,0,10,3,True
895,1784,867,162.1818181818182,889,822,162.1818181818182,909,822,82.63636363636364,0,11,2,False
40,83,40,16.6,43,37,16.6,40,37,8.0,0,5,1,False
79,162,81,40.5,82,76,40.5,82,76,20.5,0,4,1,False
62,125,63,31.25,63,58,31.25,64,58,16.0,0,4,1,False
406,802,407,200.5,396,385,200.5,408,385,102.0,0,4,1,False
201,406,208,81.2,204,187,81.2,214,187,42.8,0,5,1,False
40,82,40,20.5,42,37,20.5,40,37,10.0,0,4,1,False
108,228,108,45.6,120,103,45.6,108,103,21.6,0,5,1,False
259,540,260,90.0,281,237,90.0,267,237,44.5,0,6,2,False
38,73,38,18.25,35,34,18.25,38,34,9.5,0,4,1,False
740,1485,745,247.5,745,728,247.5,750,728,125.0,0,6,2,False
52,109,52,21.8,57,48,21.8,52,48,10.4,0,5,1,False
124,252,124,63.0,128,119,63.0,124,119,31.0,0,4,1,False
491,1034,495,172.33333333333334,542,488,172.33333333333334,500,488,83.33333333333333,0,6,2,False
107,213,108,53.25,105,102,53.25,108,102,27.0,0,4,1,False
104,226,108,45.2,122,102,45.2,112,102,22.4,0,5,2,False
308,613,308,122.6,305,294,122.6,308,294,61.6,0,5,2,True
39,82,41,16.4,43,34,16.4,43,34,8.6,0,5,2,False
459,945,467,189.0,485,453,189.0,474,453,94.8,0,5,1,False
81,165,83,41.25,83,78,41.25,84,78,21.0,0,4,1,False
36,73,37,18.25,37,32,18.25,38,32,9.5,0,4,1,False
87,175,88,43.75,88,83,43.75,89,83,22.25,0,4,1,False
86,175,88,43.75,88,83,43.75,89,83,22.25,0,4,1,False
88,179,90,44.75,90,85,44.75,91,85,22.75,0,4,1,False
35,71,36,17.75,36,31,17.75,37,31,9.25,0,4,1,False
91,183,92,45.75,92,87,45.75,93,87,23.25,0,4,1,False
86,173,87,43.25,87,82,43.25,88,82,22.0,0,4,1,False
76,152,77,38.0,76,72,38.0,78,72,19.5,0,4,1,False
65,134,67,33.5,68,62,33.5,68,62,17.0,0,4,1,False
59,120,61,30.0,60,56,30.0,62,56,15.5,0,4,1,False
118,241,121,48.2,122,114,48.2,123,114,24.6,0,5,2,False
189,390,194,97.5,200,187,97.5,198,187,49.5,0,4,1,False
284,590,289,118.0,306,282,118.0,294,282,58.8,0,5,1,False
53,110,53,27.5,57,50,27.5,53,50,13.25,0,4,1,False
2191,4441,2249,493.44444444444446,2250,2108,493.44444444444446,2319,2108,257.6666666666667,0,9,2,False
59,132,65,14.666666666666666,73,59,14.666666666666666,71,59,7.888888888888889,0,9,2,False
48,100,48,20.0,52,45,20.0,48,45,9.6,0,5,1,False
77,164,80,27.333333333333332,87,74,27.333333333333332,83,74,13.833333333333334,0,6,2,False
40,80,40,20.0,40,37,20.0,40,37,10.0,0,4,1,False
349,693,353,138.6,344,330,138.6,357,330,71.4,0,5,1,False
207,403,208,100.75,196,190,100.75,209,190,52.25,0,4,1,False
213,421,214,105.25,208,201,105.25,215,201,53.75,0,4,1,True
36,71,36,17.75,35,33,17.75,36,33,9.0,0,4,1,False
70,145,70,36.25,75,66,36.25,70,66,17.5,0,4,1,False
838,1650,838,330.0,812,800,330.0,838,800,167.6,0,5,2,False
2988,6164,3026,440.2857142857143,3176,2831,440.2857142857143,3158,2831,225.57142857142858,0,14,3,True
435,914,437,130.57142857142858,479,430,130.57142857142858,441,430,63.0,0,7,3,False
423,948,427,105.33333333333333,525,416,105.33333333333333,435,416,48.333333333333336,0,9,3,False
317,658,314,109.66666666666667,341,308,109.66666666666667,321,308,53.5,0,6,2,False
59,120,61,30.0,60,55,30.0,62,55,15.5,0,4,1,False
70,143,72,35.75,72,67,35.75,73,67,18.25,0,4,1,False
37,76,38,19.0,39,33,19.0,39,33,9.75,0,4,1,False
64,127,64,31.75,63,59,31.75,64,59,16.0,0,4,1,False
135,270,136,67.5,135,131,67.5,137,131,34.25,0,4,1,False
36,73,37,18.25,37,32,18.25,38,32,9.5,0,4,1,False
63,123,63,30.75,60,58,30.75,63,58,15.75,0,4,1,False
63,123,63,30.75,60,58,30.75,63,58,15.75,0,4,1,False
330,649,333,81.125,319,310,81.125,336,310,42.0,0,8,3,True
136,285,140,57.0,148,132,57.0,143,132,28.6,0,5,1,True
67,133,68,26.6,66,60,26.6,69,60,13.8,0,5,2,False
482,947,484,118.375,464,447,118.375,487,447,60.875,0,8,2,True
24,24,24,24.0,0,0,24.0,24,24,24.0,0,1,1,False
38,75,38,18.75,37,34,18.75,38,34,9.5,0,4,1,False
94,189,91,31.5,95,84,31.5,96,84,16.0,0,6,2,False
69,145,69,29.0,76,65,29.0,69,65,13.8,0,5,1,False
90,184,88,30.666666666666668,94,82,30.666666666666668,94,82,15.666666666666666,0,6,2,False
55,108,56,27.0,52,49,27.0,56,49,14.0,0,4,1,False
67,128,61,25.6,60,57,25.6,68,57,13.6,0,5,2,False
55,106,55,26.5,51,48,26.5,55,48,13.75,0,4,1,False
80,171,84,34.2,91,77,34.2,88,77,17.6,0,5,2,False
30,58,30,14.5,28,26,14.5,30,26,7.5,0,4,1,False
62,121,62,30.25,59,56,30.25,62,56,15.5,0,4,1,False
43,88,44,22.0,44,40,22.0,44,40,11.0,0,4,1,False
43,88,44,22.0,44,40,22.0,44,40,11.0,0,4,1,False
76,151,76,37.75,75,69,37.75,76,69,19.0,0,4,1,False
89,174,83,34.8,84,79,34.8,90,79,18.0,0,5,2,False
81,172,86,34.4,90,82,34.4,90,82,18.0,0,5,2,False
184,355,170,50.714285714285715,171,158,50.714285714285715,202,158,28.857142857142858,0,7,2,False
73,154,75,30.8,81,70,30.8,77,70,15.4,0,5,2,False
82,153,75,30.6,71,68,30.6,82,68,16.4,0,5,2,False
68,145,71,24.166666666666668,76,64,24.166666666666668,73,64,12.166666666666666,0,6,2,False
30,60,31,15.0,29,27,15.0,31,27,7.75,0,4,1,False
80,154,74,30.8,73,69,30.8,81,69,16.2,0,5,2,False
42,86,43,21.5,43,39,21.5,43,39,10.75,0,4,1,False
42,86,43,21.5,43,39,21.5,43,39,10.75,0,4,1,False
49,97,49,24.25,48,45,24.25,49,45,12.25,0,4,1,False
41,96,49,19.2,55,45,19.2,57,45,11.4,0,5,2,False
68,161,78,23.0,92,71,23.0,87,71,12.428571428571429,0,7,2,False
38,77,39,19.25,38,35,19.25,39,35,9.75,0,4,1,False
38,75,38,18.75,37,34,18.75,38,34,9.5,0,4,1,False
37,76,39,19.0,38,34,19.0,40,34,10.0,0,4,1,False
79,160,78,26.666666666666668,81,70,26.666666666666668,87,70,14.5,0,6,2,False
30,57,26,11.4,27,23,11.4,30,23,6.0,0,5,2,False
406,824,404,164.8,418,398,164.8,412,398,82.4,0,5,2,False
61,121,61,30.25,60,57,30.25,61,57,15.25,0,4,1,False
31,31,31,31.0,0,0,31.0,31,31,31.0,0,1,1,False
89,188,90,37.6,98,86,37.6,90,86,18.0,0,5,2,False
86,190,89,38.0,104,82,38.0,92,82,18.4,0,5,1,False
57,57,57,57.0,0,0,57.0,57,57,57.0,0,1,1,False
54,117,56,23.4,63,52,23.4,58,52,11.6,0,5,2,False
38,78,40,19.5,39,35,19.5,41,35,10.25,0,4,1,False
38,78,40,19.5,39,35,19.5,41,35,10.25,0,4,1,False
725,1430,725,204.28571428571428,705,688,204.28571428571428,733,688,104.71428571428571,0,7,3,False
68,143,69,28.6,75,64,28.6,70,64,14.0,0,5,2,False
66,125,60,25.0,59,56,25.0,66,56,13.2,0,5,2,False
72,139,67,27.8,66,63,27.8,73,63,14.6,0,5,2,False
38,78,40,19.5,39,35,19.5,41,35,10.25,0,4,1,False
38,78,40,19.5,39,35,19.5,41,35,10.25,0,4,1,False
69,152,77,30.4,83,72,30.4,85,72,17.0,0,5,2,False
47,95,48,23.75,47,44,23.75,48,44,12.0,0,4,1,False
71,141,73,28.2,69,64,28.2,74,64,14.8,0,5,1,False
68,144,69,28.8,76,65,28.8,70,65,14.0,0,5,2,False
50,99,50,24.75,49,46,24.75,50,46,12.5,0,4,1,False
50,99,50,24.75,49,46,24.75,50,46,12.5,0,4,1,False
38,77,39,19.25,38,35,19.25,39,35,9.75,0,4,1,False
38,77,39,19.25,38,35,19.25,39,35,9.75,0,4,1,False
37,76,39,19.0,38,34,19.0,40,34,10.0,0,4,1,False
54,103,49,20.6,48,45,20.6,55,45,11.0,0,5,2,False
39,92,47,18.4,53,43,18.4,55,43,11.0,0,5,2,False
59,112,53,22.4,52,49,22.4,60,49,12.0,0,5,2,False
65,146,74,29.2,80,69,29.2,82,69,16.4,0,5,2,False
36,70,36,17.5,34,32,17.5,36,32,9.0,0,4,1,False
42,82,41,16.4,40,37,16.4,42,37,8.4,0,5,2,False
109,173,63,34.6,64,59,34.6,109,59,21.8,0,5,2,False
51,105,51,26.25,54,48,26.25,51,48,12.75,0,4,1,False
46,90,46,22.5,44,42,22.5,46,42,11.5,0,4,1,False
40,79,40,19.75,39,36,19.75,40,36,10.0,0,4,1,False
38,75,38,18.75,37,34,18.75,38,34,9.5,0,4,1,False
59,128,64,32.0,69,58,32.0,69,58,17.25,0,4,1,False
63,136,66,27.2,72,61,27.2,68,61,13.6,0,5,2,False
61,135,69,27.0,74,63,27.0,77,63,15.4,0,5,2,False
37,72,37,18.0,35,33,18.0,37,33,9.25,0,4,1,False
65,138,66,27.6,73,62,27.6,67,62,13.4,0,5,2,False
38,77,39,19.25,38,35,19.25,39,35,9.75,0,4,1,False
62,120,62,30.0,58,55,30.0,62,55,15.5,0,4,1,False
39,92,47,18.4,53,43,18.4,55,43,11.0,0,5,2,False
54,120,57,24.0,66,53,24.0,60,53,12.0,0,5,2,False
55,119,57,23.8,64,53,23.8,59,53,11.8,0,5,2,False
78,166,83,33.2,87,73,33.2,87,73,17.4,0,5,2,False
66,142,68,28.4,76,64,28.4,70,64,14.0,0,5,2,False
65,148,74,24.666666666666668,82,69,24.666666666666668,82,69,13.666666666666666,0,6,2,False
114,233,110,33.285714285714285,119,102,33.285714285714285,122,102,17.428571428571427,0,7,2,False
57,107,51,21.4,50,47,21.4,57,47,11.4,0,5,2,False
65,122,55,20.333333333333332,57,52,20.333333333333332,65,52,10.833333333333334,0,6,2,False
53,109,52,21.8,55,48,21.8,54,48,10.8,0,5,2,False
67,143,72,35.75,76,64,35.75,77,64,19.25,0,4,1,False
1653,3129,1676,347.6666666666667,1475,1440,347.6666666666667,1698,1440,188.66666666666666,0,9,2,True
75,149,77,29.8,74,69,29.8,79,69,15.8,0,5,1,False
158,322,162,64.4,164,146,64.4,166,146,33.2,0,5,1,False
31,59,31,14.75,28,27,14.75,31,27,7.75,0,4,1,False
769,1535,775,307.0,766,740,307.0,781,740,156.2,0,5,1,True
332,672,339,134.4,340,311,134.4,346,311,69.2,0,5,1,False
110,219,110,54.75,109,106,54.75,110,106,27.5,0,4,1,False
2218,4434,2199,492.6666666666667,2216,2084,492.6666666666667,2324,2084,258.22222222222223,0,9,3,True
117,232,117,58.0,115,113,58.0,117,113,29.25,0,4,1,False
460,902,460,180.4,442,437,180.4,460,437,92.0,0,5,1,False
345,862,287,107.75,517,205,107.75,411,189,51.375,0,8,3,False
1866,3756,1856,341.45454545454544,1890,1762,341.45454545454544,1896,1762,172.36363636363637,0,11,3,False
76,148,76,37.0,72,70,37.0,76,70,19.0,0,4,1,False
110,214,110,53.5,104,101,53.5,110,101,27.5,0,4,1,False
79,155,79,38.75,76,73,38.75,79,73,19.75,0,4,1,False
425,842,425,210.5,417,411,210.5,425,411,106.25,0,4,1,False
252,499,253,124.75,247,238,124.75,254,238,63.5,0,4,1,False
29,57,29,14.25,28,26,14.25,29,26,7.25,0,4,1,False
64,131,64,26.2,67,60,26.2,64,60,12.8,0,5,1,False
138,285,138,71.25,147,134,71.25,138,134,34.5,0,4,1,False
31,60,31,15.0,29,27,15.0,31,27,7.75,0,4,1,False
32,64,32,16.0,32,29,16.0,32,29,8.0,0,4,1,False
1673,3345,1610,371.6666666666667,1672,1501,371.6666666666667,1735,1501,192.77777777777777,0,9,3,True
345,697,351,99.57142857142857,352,325,99.57142857142857,357,325,51.0,0,7,2,False
113,224,113,56.0,111,109,56.0,113,109,28.25,0,4,1,False
47,95,47,23.75,48,44,23.75,47,44,11.75,0,4,1,False
97,153,122,76.5,56,56,76.5,147,122,73.5,0,2,2,False
277,550,277,137.5,273,270,137.5,277,270,69.25,0,4,1,False
262,524,263,131.0,262,256,131.0,264,256,66.0,0,4,1,False
357,714,360,142.8,357,344,142.8,363,344,72.6,0,5,1,False
89,176,88,35.2,87,82,35.2,89,82,17.8,0,5,1,False
300,625,300,156.25,325,296,156.25,300,296,75.0,0,4,1,False
443,870,443,217.5,427,423,217.5,443,423,110.75,0,4,1,True
142,281,141,56.2,139,134,56.2,142,134,28.4,0,5,1,False
232,482,239,96.4,249,230,96.4,245,230,49.0,0,5,1,False
426,851,428,170.2,425,412,170.2,430,412,86.0,0,5,1,False
525,1040,526,208.0,515,504,208.0,527,504,105.4,0,5,1,False
508,1001,513,200.2,493,479,200.2,518,479,103.6,0,5,1,True
104,209,104,52.25,105,99,52.25,104,99,26.0,0,4,1,False
64,126,64,31.5,62,61,31.5,64,61,16.0,0,4,1,False
635,1298,650,259.6,662,626,259.6,664,626,132.8,0,5,1,False
36,85,42,17.0,49,38,17.0,48,38,9.6,0,5,1,False
86,184,86,46.0,98,83,46.0,86,83,21.5,0,4,1,False
64,126,64,31.5,62,61,31.5,64,61,16.0,0,4,1,False
42,86,43,21.5,44,39,21.5,44,39,11.0,0,4,1,False
59,114,59,28.5,55,53,28.5,59,53,14.75,0,4,1,False
38,75,38,18.75,37,34,18.75,38,34,9.5,0,4,1,False
111,225,113,45.0,114,107,45.0,115,107,23.0,0,5,1,False
71,141,72,35.25,69,68,35.25,72,68,18.0,0,4,1,False
79,163,80,40.75,83,77,40.75,80,77,20.0,0,4,1,False
246,480,248,96.0,234,227,96.0,250,227,50.0,0,5,1,False
50,93,44,18.6,43,40,18.6,50,40,10.0,0,5,1,False
149,297,150,59.4,148,142,59.4,151,142,30.2,0,5,1,False
204,596,273,54.18181818181818,392,260,54.18181818181818,344,260,31.272727272727273,0,11,3,False
66,130,66,32.5,64,63,32.5,66,63,16.5,0,4,1,False
61,108,49,21.6,47,45,21.6,61,45,12.2,0,5,1,False
42,89,43,17.8,47,39,17.8,44,39,8.8,0,5,1,False
27,52,27,13.0,25,23,13.0,27,23,6.75,0,4,1,False
85,181,93,36.2,96,86,36.2,101,86,20.2,0,5,1,False
62,122,62,30.5,60,59,30.5,62,59,15.5,0,4,1,False
59,125,59,25.0,66,55,25.0,59,55,11.8,0,5,1,False
131,258,132,51.6,127,124,51.6,133,124,26.6,0,5,1,False
52,96,45,19.2,44,41,19.2,52,41,10.4,0,5,1,False
45,88,45,22.0,43,42,22.0,45,42,11.25,0,4,1,False
37,88,43,17.6,51,39,17.6,49,39,9.8,0,5,1,False
35,94,47,18.8,58,43,18.8,58,43,11.6,0,5,1,False
62,130,66,26.0,68,61,26.0,70,61,14.0,0,5,1,False
51,108,54,21.6,56,50,21.6,56,50,11.2,0,5,1,False
198,378,182,75.6,179,176,75.6,199,176,39.8,0,5,1,False
119,234,119,58.5,115,113,58.5,119,113,29.75,0,4,1,False
58,119,60,23.8,61,56,23.8,62,56,12.4,0,5,1,False
249,498,251,124.5,248,241,124.5,252,241,63.0,0,4,1,False
58,122,59,30.5,64,55,30.5,60,55,15.0,0,4,1,False
192,381,192,95.25,189,186,95.25,192,186,48.0,0,4,1,False
33,67,34,16.75,33,30,16.75,34,30,8.5,0,4,1,False
40,81,41,20.25,41,36,20.25,42,36,10.5,0,4,1,False
31,61,31,15.25,30,27,15.25,31,27,7.75,0,4,1,False
181,365,181,91.25,184,172,91.25,181,172,45.25,0,4,1,False
154,305,154,76.25,151,148,76.25,154,148,38.5,0,4,1,False
146,289,146,72.25,143,140,72.25,146,140,36.5,0,4,1,False
154,305,154,76.25,151,148,76.25,154,148,38.5,0,4,1,False
224,445,224,111.25,221,218,111.25,224,218,56.0,0,4,1,False
119,246,119,61.5,127,116,61.5,119,116,29.75,0,4,1,False
295,590,298,98.33333333333333,295,282,98.33333333333333,301,263,50.166666666666664,0,6,1,False
40,80,40,20.0,40,36,20.0,40,36,10.0,0,4,1,False
162,320,162,80.0,158,155,80.0,162,155,40.5,0,4,1,False
113,224,113,56.0,111,107,56.0,113,107,28.25,0,4,1,False
113,224,113,56.0,111,107,56.0,113,107,28.25,0,4,1,False
120,238,120,59.5,118,114,59.5,120,114,30.0,0,4,1,False
169,335,169,67.0,166,163,67.0,169,162,33.8,0,5,1,False
159,315,159,78.75,156,153,78.75,159,153,39.75,0,4,1,False
113,224,113,56.0,111,107,56.0,113,107,28.25,0,4,1,False
246,489,246,122.25,243,240,122.25,246,240,61.5,0,4,1,False
91,186,94,37.2,95,87,37.2,97,87,19.4,0,5,1,False
33,64,33,16.0,31,29,16.0,33,29,8.25,0,4,1,False
162,326,165,65.2,163,154,65.2,167,154,33.4,0,5,1,False
64,126,64,31.5,62,61,31.5,64,61,16.0,0,4,1,False
50,105,51,21.0,55,47,21.0,52,47,10.4,0,5,1,False
76,89,53,29.666666666666668,13,9,29.666666666666668,76,49,25.333333333333332,0,3,1,False
56,110,56,27.5,54,53,27.5,56,53,14.0,0,4,1,False
51,100,49,20.0,49,45,20.0,51,45,10.2,0,5,1,False
60,107,50,21.4,47,46,21.4,60,46,12.0,0,5,1,False
193,309,198,23.76923076923077,115,71,23.76923076923077,242,198,18.615384615384617,0,13,2,False
67,89,70,17.8,22,18,17.8,81,70,16.2,0,5,1,False
42,62,42,12.4,20,16,12.4,50,42,10.0,0,5,1,False
213,327,205,32.7,114,81,32.7,253,205,25.3,0,10,2,False
989,1479,950,92.4375,490,333,92.4375,1287,950,80.4375,0,16,2,True
81,118,71,19.666666666666668,37,28,19.666666666666668,91,71,15.166666666666666,0,6,2,False
670,1067,677,76.21428571428571,397,302,76.21428571428571,936,677,66.85714285714286,0,14,2,False
69,94,73,18.8,25,21,18.8,85,73,17.0,0,5,1,False
67,93,69,18.6,25,18,18.6,80,69,16.0,0,5,1,False
38,69,39,11.5,31,19,11.5,48,39,8.0,0,6,1,False
69,96,75,19.2,27,21,19.2,87,75,17.4,0,5,1,False
104,156,105,22.285714285714285,52,39,22.285714285714285,132,105,18.857142857142858,0,7,2,False
116,155,117,25.833333333333332,39,31,25.833333333333332,126,117,21.0,0,6,1,False
206,313,242,52.166666666666664,107,76,52.166666666666664,292,242,48.666666666666664,0,6,1,False
145,199,159,33.166666666666664,54,46,33.166666666666664,181,159,30.166666666666668,0,6,1,False
69,91,71,18.2,21,16,18.2,80,71,16.0,0,5,1,True
65,86,67,17.2,20,15,17.2,76,67,15.2,0,5,1,False
370,506,373,72.28571428571429,136,111,72.28571428571429,428,373,61.142857142857146,0,7,2,False
29,45,30,9.0,16,12,9.0,39,30,7.8,0,5,1,False
88,107,89,21.4,18,14,21.4,97,89,19.4,0,5,1,False
167,244,190,48.8,77,71,48.8,227,190,45.4,0,5,1,False
33,50,32,10.0,17,12,10.0,41,32,8.2,0,5,1,False
150,211,153,35.166666666666664,60,46,35.166666666666664,171,153,28.5,0,6,1,False
100,144,105,20.571428571428573,44,34,20.571428571428573,128,105,18.285714285714285,0,7,1,False
791,888,794,126.85714285714286,97,77,126.85714285714286,847,794,121.0,0,7,1,False
586,950,711,118.75,364,305,118.75,876,711,109.5,0,8,1,True
117,168,130,28.0,51,41,28.0,155,130,25.833333333333332,0,6,1,False
769,871,784,174.2,101,87,174.2,816,784,163.2,0,5,1,False
453,546,461,78.0,93,75,78.0,513,461,73.28571428571429,0,7,1,False
667,737,674,147.4,69,57,147.4,714,674,142.8,0,5,1,False
269,327,280,54.5,58,49,54.5,309,280,51.5,0,6,1,False
158,207,157,41.4,48,40,41.4,165,157,33.0,0,5,1,False
292,481,336,80.16666666666667,189,121,80.16666666666667,400,336,66.66666666666667,0,6,1,False
86,116,86,23.2,29,24,23.2,93,86,18.6,0,5,1,False
1274,1800,1412,200.0,526,401,200.0,1622,1412,180.22222222222223,0,9,1,False
89,121,84,24.2,31,25,24.2,90,84,18.0,0,5,1,False
267,394,283,78.8,127,83,78.8,307,283,61.4,0,5,1,False
137,203,159,29.0,66,41,29.0,191,159,27.285714285714285,0,7,1,False
112,143,125,23.833333333333332,31,13,23.833333333333332,144,125,24.0,0,6,1,False
127,204,146,34.0,77,53,34.0,173,146,28.833333333333332,0,6,1,False
108,139,119,23.166666666666668,31,13,23.166666666666668,142,119,23.666666666666668,0,6,1,False
29,44,29,8.8,15,11,8.8,37,29,7.4,0,5,1,False
48,71,50,14.2,23,17,14.2,62,50,12.4,0,5,1,False
