VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,IS_BUGGY
10,src/main/java/com/twitter/distributedlog/io/Abortables.java,183,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/io/AsyncAbortable.java,57,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/io/AsyncCloseable.java,60,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/io/AsyncDeleteable.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/io/package-info.java,21,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/limiter/ChainedRequestLimiter.java,76,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/limiter/ComposableRequestLimiter.java,73,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/limiter/GuavaRateLimiter.java,58,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/limiter/RateLimiter.java,54,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/limiter/RequestLimiter.java,24,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/limiter/package-info.java,21,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/DistributedLock.java,519,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/DistributedLockContext.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/EpochChangedException.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/LockAction.java,36,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/LockClosedException.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/LockListener.java,28,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/LockSessionExpiredException.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/LockStateChangedException.java,36,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/LockTimeoutException.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/LockWaiter.java,95,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/SessionLock.java,126,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/SessionLockFactory.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/ZKSessionLock.java,1336,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/ZKSessionLockFactory.java,133,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/lock/package-info.java,21,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/logsegment/LogSegmentCache.java,228,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/logsegment/LogSegmentEntryWriter.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/logsegment/LogSegmentFilter.java,42,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/logsegment/LogSegmentMetadataStore.java,162,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/logsegment/LogSegmentWriter.java,87,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/logsegment/RollingPolicy.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/logsegment/SizeBasedRollingPolicy.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/logsegment/TimeBasedRollingPolicy.java,46,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/logsegment/package-info.java,21,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/metadata/BKDLConfig.java,400,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/metadata/DLConfig.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/metadata/DLMetadata.java,225,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/metadata/DryrunLogSegmentMetadataStoreUpdater.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/metadata/LogMetadataStore.java,66,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/metadata/LogSegmentMetadataStoreUpdater.java,184,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/metadata/MetadataResolver.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/metadata/MetadataUpdater.java,120,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/metadata/ZkMetadataResolver.java,69,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/metadata/package-info.java,21,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/namespace/DistributedLogNamespace.java,180,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/namespace/DistributedLogNamespaceBuilder.java,211,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/namespace/NamespaceWatcher.java,61,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/namespace/package-info.java,21,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/net/DNSResolver.java,113,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/net/DNSResolverForRacks.java,66,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/net/DNSResolverForRows.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/net/NetUtils.java,74,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/net/package-info.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/package-info.java,21,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/rate/MovingAverageRate.java,24,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/rate/MovingAverageRateFactory.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/rate/SampledMovingAverageRate.java,58,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/readahead/ReadAheadPhase.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/readahead/ReadAheadTracker.java,84,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/readahead/ReadAheadWorker.java,1526,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/readahead/package-info.java,21,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/selector/FirstDLSNNotLessThanSelector.java,46,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/selector/FirstRecordSelector.java,46,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/selector/FirstTxIdNotLessThanSelector.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/selector/LastRecordSelector.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/selector/LogRecordSelector.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/stats/BKExceptionStatsLogger.java,109,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/stats/BroadCastStatsLogger.java,172,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/stats/OpStatsListener.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/stats/ReadAheadExceptionsLogger.java,60,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/subscription/SubscriptionStateStore.java,42,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/subscription/SubscriptionsStore.java,59,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/subscription/ZKSubscriptionStateStore.java,120,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/subscription/ZKSubscriptionsStore.java,151,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/tools/DistributedLogTool.java,2679,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/tools/Tool.java,243,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/tools/package-info.java,21,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/Allocator.java,102,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/CommandLineUtils.java,56,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/ConfUtils.java,65,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/DLUtils.java,227,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/FailpointUtils.java,134,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/FutureUtils.java,502,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/LimitedPermitManager.java,179,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/MonitoredFuturePool.java,131,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/MonitoredScheduledThreadPoolExecutor.java,241,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/OrderedScheduler.java,480,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/PermitLimiter.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/PermitManager.java,83,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/SafeQueueingFuturePool.java,115,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/SchedulerUtils.java,56,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/Sequencer.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/SimplePermitLimiter.java,100,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/Sizable.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/TimeSequencer.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/Transaction.java,97,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/Utils.java,569,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/util/package-info.java,21,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/zk/DefaultZKOp.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/zk/ZKOp.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/zk/ZKTransaction.java,103,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/zk/ZKVersionedSetOp.java,66,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/com/twitter/distributedlog/zk/ZKWatcherManager.java,194,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/org/apache/bookkeeper/client/BookKeeperAccessor.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
10,src/main/java/org/apache/bookkeeper/client/LedgerReader.java,212,0,0,0.0,0,0,0.0,0,0,0.0,0,2,False
11,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,227,136,23,11.2,112,23,11.2,36,8,1.8,0,10,False
11,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,276,62,19,7.25,58,20,7.25,8,3,0.5,0,8,False
11,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,460,100,32,10.2,102,30,10.2,10,2,0.5,0,10,False
11,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,42,16,7.0,42,11,7.0,20,5,1.6666666666666667,0,6,False
11,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,355,54,16,10.0,60,17,10.0,6,2,0.5,0,6,False
11,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/package-info.java,23,50,23,1.0,4,2,1.0,46,23,5.75,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthCallbacks.java,31,66,28,0.6666666666666666,4,1,0.6666666666666666,62,28,5.166666666666667,0,6,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthProviderFactoryFactory.java,109,76,26,6.666666666666667,80,26,6.666666666666667,4,1,0.16666666666666666,0,12,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthToken.java,44,90,44,0.5,2,1,0.5,88,44,11.0,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookKeeperPrincipal.java,72,146,72,0.5,2,1,0.5,144,72,18.0,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookieAuthProvider.java,99,66,16,2.8333333333333335,34,10,2.8333333333333335,36,7,1.5,0,12,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/ClientAuthProvider.java,103,62,17,2.8333333333333335,34,12,2.8333333333333335,32,7,1.3333333333333333,0,12,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/package-info.java,20,44,20,1.0,4,2,1.0,40,20,5.0,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookKeeperServerStats.java,135,214,82,8.125,130,59,8.125,84,23,2.625,0,16,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1699,1534,248,20.72,1036,163,20.72,1034,110,10.34,0,50,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,200,112,21,3.25,26,7,3.25,90,20,5.625,0,8,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,2583,1734,171,11.882352941176471,404,99,11.882352941176471,1438,166,21.147058823529413,0,34,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,12,6,6.0,12,6,6.0,0,0,0.0,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,204,40,19,10.0,40,19,10.0,0,0,0.0,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,59,10,3,0.5,2,1,0.5,8,3,1.0,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,102,20,10,11.0,22,11,11.0,2,1,0.5,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java,34,4,2,2.0,4,2,2.0,0,0,0.0,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,10,5,5.0,10,5,5.0,0,0,0.0,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSourceList.java,114,238,97,1.0,10,3,1.0,232,97,11.6,0,10,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CompactableLedgerStorage.java,60,8,4,5.0,10,5,5.0,2,1,0.5,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,512,246,56,16.5,198,62,16.5,152,46,6.333333333333333,0,12,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,87,22,8,3.5,14,6,3.5,8,2,1.0,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java,130,14,5,3.0,12,4,3.0,10,3,1.25,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLocation.java,37,10,3,1.0,4,2,1.0,6,3,0.75,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogMetadata.java,101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,1185,238,54,8.875,142,52,8.875,108,23,3.375,0,16,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,455,114,26,10.5,84,22,10.5,46,19,2.875,0,8,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,14,7,7.0,14,7,7.0,0,0,0.0,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,518,440,109,10.444444444444445,188,46,10.444444444444445,252,63,7.0,0,18,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,382,118,20,11.0,110,21,11.0,40,7,2.0,0,10,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,49,16,8,10.0,20,10,10.0,4,2,1.0,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,586,238,84,14.428571428571429,202,66,14.428571428571429,52,18,1.8571428571428572,0,14,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,73,60,30,25.0,50,25,25.0,10,5,2.5,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,633,400,133,33.5,268,61,33.5,204,80,12.75,0,8,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,681,316,33,4.461538461538462,116,33,4.461538461538462,324,31,6.230769230769231,0,26,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,470,190,20,4.6,92,15,4.6,122,20,3.05,0,20,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,1015,340,91,11.545454545454545,254,96,11.545454545454545,118,22,2.6818181818181817,0,22,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,278,36,9,5.0,30,9,5.0,10,4,0.8333333333333334,0,6,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,8,4,4.0,8,4,4.0,0,0,0.0,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LastAddConfirmedUpdateNotification.java,36,74,31,0.3333333333333333,2,1,0.3333333333333333,72,31,6.0,0,6,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,58,28,4,1.2,12,2,1.2,24,3,1.2,0,10,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,172,76,10,6.125,98,41,6.125,150,41,4.6875,0,16,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,86,74,19,2.1666666666666665,26,9,2.1666666666666665,60,18,2.5,0,12,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,162,188,56,1.9,38,8,1.9,154,54,3.85,0,20,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,53,6,3,2.0,4,2,2.0,2,1,0.5,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,415,420,51,27.25,436,135,27.25,460,109,14.375,0,16,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsMonitor.java,200,464,191,7.75,62,23,7.75,406,191,25.375,0,8,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,264,118,25,6.333333333333333,38,9,6.333333333333333,80,23,6.666666666666667,0,6,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,166,140,22,5.111111111111111,92,27,5.111111111111111,96,12,2.6666666666666665,0,18,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorageFactory.java,38,8,3,0.5,2,1,0.5,6,3,0.75,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LocalBookieEnsemblePlacementPolicy.java,117,130,25,4.5,72,12,4.5,70,13,2.1875,0,16,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,85,8,2,1.0,4,2,1.0,4,2,0.5,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyBookie.java,66,6,3,3.0,6,3,3.0,0,0,0.0,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,60,8,3,1.0,4,1,1.0,4,2,0.5,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,37,0,0,7.0,14,7,7.0,14,7,3.5,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,233,28,5,3.3333333333333335,20,6,3.3333333333333335,16,4,1.3333333333333333,0,6,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ShortReadException.java,37,74,37,0.0,0,0,0.0,74,37,18.5,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java,239,28,14,13.0,26,13,13.0,2,1,0.5,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java,40,10,5,8.0,16,8,8.0,6,3,1.5,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,208,54,12,2.7142857142857144,38,9,2.7142857142857144,28,3,1.0,0,14,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,189,20,4,3.3333333333333335,20,6,3.3333333333333335,8,2,0.6666666666666666,0,6,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/package-info.java,22,48,22,1.0,4,2,1.0,44,22,5.5,0,4,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,262,260,100,6.333333333333333,38,19,6.333333333333333,222,81,18.5,0,6,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,489,182,65,1.1666666666666667,14,6,1.1666666666666667,168,59,7.0,0,12,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,1417,1066,108,9.6875,310,66,9.6875,936,107,14.625,0,32,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,1376,796,309,6.5,130,39,6.5,722,309,18.05,0,20,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,66,46,8,0.0,0,0,0.0,46,8,1.6428571428571428,0,14,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieInfoReader.java,438,1124,262,20.666666666666668,248,110,20.666666666666668,884,261,36.833333333333336,0,12,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,430,88,16,5.2,52,13,5.2,36,5,1.8,0,10,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,35,20,10,2.0,4,2,2.0,16,8,4.0,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,53,12,6,8.0,16,8,8.0,4,2,1.0,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,197,282,94,6.166666666666667,74,18,6.166666666666667,232,76,9.666666666666666,0,12,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultSpeculativeRequestExecutionPolicy.java,108,220,102,0.6666666666666666,4,2,0.6666666666666666,216,102,18.0,0,6,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,237,232,56,23.333333333333332,140,60,23.333333333333332,128,55,10.666666666666666,0,6,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,119,72,36,7.0,14,7,7.0,58,29,14.5,0,2,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,334,570,200,6.666666666666667,80,15,6.666666666666667,490,185,20.416666666666668,0,12,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ExplicitLacFlushPolicy.java,161,352,153,3.75,30,8,3.75,326,153,20.375,0,8,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ITopologyAwareEnsemblePlacementPolicy.java,136,276,127,1.0,4,2,1.0,272,127,34.0,0,4,False
